house_num,house_group,year,week,location,period,mean,std,median,min,max,q25,q75,iqr,n_points,hours,pct_below_12,pct_12_to_18,pct_18_to_24,pct_above_24,pct_above_28,minutes_below_12,minutes_in_who,minutes_above_24,range,cv,extreme_cold_events,extreme_hot_events
7,control,2008,2,living,overall,16.415148672919578,1.3449333446103737,16.39,13.3,19.8,15.5,17.3,1.8000000000000007,5011,167.03333333333333,0.0,88.36559568948313,11.634404310516864,0.0,0.0,0,1166,0,6.5,8.193244980041753,0,0
7,control,2008,2,living,day,16.49526836158192,1.4771060149762412,16.5,13.3,19.8,15.4,17.39,1.9900000000000002,2124,70.8,0.0,86.25235404896422,13.74764595103578,0.0,0.0,0,584,0,6.5,8.954725577041685,0,0
7,control,2008,2,living,night,16.357282495667242,1.2354217716239135,16.39,13.3,19.39,15.6,17.2,1.5999999999999996,2885,96.16666666666667,0.0,89.91334488734836,10.086655112651647,0.0,0.0,0,582,0,6.09,7.552732380523203,0,0
8,active,2008,2,living,overall,17.55601243339254,2.1985422755842934,17.39,12.2,22.7,15.8,19.3,3.5,4504,150.13333333333333,0.0,59.14742451154529,40.852575488454704,0.0,0.0,0,3680,0,10.5,12.523016168538023,0,0
8,active,2008,2,living,day,16.44083333333333,0.17768265745582307,16.5,16.1,17.0,16.3675,16.5,0.13250000000000028,72,2.4,0.0,100.0,0.0,0.0,0.0,0,0,0,0.8999999999999986,1.0807399713466863,0,0
8,active,2008,2,living,night,17.524135338345864,2.1786215575561476,17.3,14.2,21.5,15.6,19.3,3.700000000000001,266,8.866666666666667,0.0,57.14285714285714,42.857142857142854,0.0,0.0,0,228,0,7.300000000000001,12.432120133134008,0,0
9,active,2008,2,living,overall,19.01344649593012,2.484208104495226,19.3,13.8,23.6,16.7,21.2,4.5,5037,167.9,0.0,38.991463172523325,61.008536827476675,0.0,0.0,0,6146,0,9.8,13.065532884987357,0,0
9,active,2008,2,living,day,20.168039585296892,2.2103035097518884,20.7,13.8,23.6,19.1,21.8,2.6999999999999993,2122,70.73333333333333,0.0,17.6248821866164,82.3751178133836,0.0,0.0,0,3496,0,9.8,10.95943658977775,0,0
9,active,2008,2,living,night,18.17721951219512,2.3468082647750226,17.5,13.9,22.8,16.3,20.2,3.8999999999999986,2870,95.66666666666667,0.0,54.77351916376306,45.22648083623693,0.0,0.0,0,2596,0,8.9,12.910710921439586,0,0
10,active,2008,2,living,overall,22.84173879592229,1.5921050577963043,22.8,19.2,28.1,21.8,23.9,2.099999999999998,5199,173.3,0.0,0.0,78.03423735333718,21.96576264666282,0.03846893633391037,0,8114,2284,8.900000000000002,6.9701570095903875,0,0
10,active,2008,2,living,day,24.204,0.3481379037105844,24.3,23.4,24.6,24.1,24.5,0.3999999999999986,75,2.5,0.0,0.0,24.0,76.0,0.0,0,36,114,1.2000000000000028,1.4383486353932589,0,0
11,active,2008,2,living,overall,18.829121848739494,2.573037697777721,18.8,12.6,25.6,17.0,20.9,3.8999999999999986,4760,158.66666666666666,0.0,40.44117647058824,57.45798319327731,2.100840336134454,0.0,0,5470,200,13.000000000000002,13.66520286207597,0,0
11,active,2008,2,living,day,19.7208570029383,2.6408880998679094,19.89,13.1,25.6,17.89,21.7,3.8099999999999987,2042,68.06666666666666,0.0,25.17140058765916,70.47012732615083,4.35847208619001,0.0,0,2878,178,12.500000000000002,13.391345515432882,0,0
11,active,2008,2,living,night,18.159172185430464,2.304468705952837,17.8,12.6,24.4,16.7,20.1,3.400000000000002,2718,90.6,0.0,51.91317144959528,47.682119205298015,0.40470934510669615,0.0,0,2592,22,11.799999999999999,12.690384134370216,0,0
12,control,2008,2,living,overall,18.93521446432006,2.8351865578119533,19.2,11.8,25.9,16.89,20.7,3.8099999999999987,5199,173.3,0.51933064050779,35.14137334102712,59.723023658395846,4.616272360069244,0.0,54,6210,480,14.099999999999998,14.973089230937111,1,0
12,control,2008,2,living,day,19.961411764705883,2.5693329371422844,20.0,11.8,25.9,18.89,21.7,2.8099999999999987,2295,76.5,0.6100217864923747,18.387799564270153,75.46840958605664,5.533769063180828,0.0,28,3464,254,14.099999999999998,12.871499107518868,0,0
12,control,2008,2,living,night,18.124221763085398,2.772360620603549,18.1,11.9,25.9,16.3,19.8,3.5,2904,96.8,0.4476584022038568,48.38154269972452,47.27961432506887,3.8911845730027546,0.0,26,2746,226,13.999999999999998,15.296439520786315,0,0
13,active,2008,2,living,overall,16.292101607461795,2.7289977774611773,16.2,9.4,23.8,14.6,17.89,3.290000000000001,5039,167.96666666666667,5.834490970430641,70.17265330422703,23.99285572534233,0.0,0.0,588,2418,0,14.4,16.750434309906918,3,0
13,active,2008,2,living,day,17.131443116423196,2.9426997010075993,17.5,9.4,23.8,15.4,19.0,3.5999999999999996,2259,75.3,5.887560867640549,56.662239929172195,37.45019920318725,0.0,0.0,266,1692,0,14.4,17.177185138516187,3,0
13,active,2008,2,living,night,15.593224043715848,2.330253240096136,15.6,9.4,22.9,14.4,17.0,2.5999999999999996,2745,91.5,5.865209471766849,81.4936247723133,12.641165755919854,0.0,0.0,322,694,0,13.499999999999998,14.944011793604933,1,0
14,active,2008,2,living,overall,17.318061224489796,2.419646709081953,17.3,12.5,23.0,15.3,19.0,3.6999999999999993,4998,166.6,0.0,57.24289715886355,42.75710284113646,0.0,0.0,0,4274,0,10.5,13.971810572307511,0,0
14,active,2008,2,living,day,18.431350496838302,2.4261971960597726,18.5,12.5,23.0,16.89,20.1,3.210000000000001,2214,73.8,0.0,37.262872628726285,62.737127371273715,0.0,0.0,0,2778,0,10.5,13.163426068404268,0,0
14,active,2008,2,living,night,16.409708561020036,2.020000375873953,16.2,12.5,22.0,14.8,18.0,3.1999999999999993,2745,91.5,0.0,73.6247723132969,26.375227686703095,0.0,0.0,0,1448,0,9.5,12.30978824738121,0,0
15,active,2008,2,living,overall,17.10476053087132,2.773379219730584,17.1,9.75,23.3,15.4,19.2,3.799999999999999,5199,173.3,5.231775341411811,55.72225427966917,39.04597037891902,0.0,0.0,544,4060,0,13.55,16.21407803239972,2,0
15,active,2008,2,living,day,17.77070089649552,2.762896483950586,18.0,9.75,23.3,15.95,19.7,3.75,2454,81.8,4.686226568867156,45.273023634881824,50.04074979625101,0.0,0.0,230,2456,0,13.55,15.547481779379025,2,0
15,active,2008,2,living,night,16.509417122040073,2.6448337249672655,16.6,9.8,21.7,15.2,18.4,3.1999999999999993,2745,91.5,5.719489981785063,65.06375227686702,29.216757741347905,0.0,0.0,314,1604,0,11.899999999999999,16.020152046654708,2,0
16,control,2008,2,living,overall,17.341725435816166,2.4555010066119234,17.3,12.5,22.3,15.6,19.39,3.790000000000001,5048,168.26666666666668,0.0,56.616481774960384,43.383518225039616,0.0,0.0,0,4380,0,9.8,14.159496502813582,0,0
16,control,2008,2,living,day,18.467751905165116,2.5142374819150453,19.3,12.5,22.3,16.5,20.3,3.8000000000000007,2362,78.73333333333333,0.0,33.99661303979678,66.00338696020322,0.0,0.0,0,3118,0,9.8,13.614204342932807,0,0
16,control,2008,2,living,night,16.31173156899811,1.8910542318896628,16.3,12.6,20.5,14.8,17.8,3.0,2645,88.16666666666667,0.0,76.74858223062382,23.251417769376182,0.0,0.0,0,1230,0,7.9,11.593215741017826,0,0
17,control,2008,2,living,overall,19.216020326823433,1.5179579630219757,19.1,15.3,22.5,18.2,20.39,2.1900000000000013,5018,167.26666666666668,0.0,19.94818652849741,80.05181347150258,0.0,0.0,0,8034,0,7.199999999999999,7.899439827835083,0,0
17,control,2008,2,living,day,19.7278763666947,1.6006998069473286,20.0,15.3,22.5,18.6,21.0,2.3999999999999986,2378,79.26666666666667,0.0,13.624894869638352,86.37510513036165,0.0,0.0,0,4108,0,7.199999999999999,8.113898207764962,0,0
17,control,2008,2,living,night,18.754962121212124,1.274325118581782,18.6,15.4,21.7,17.89,19.7,1.8099999999999987,2640,88.0,0.0,25.643939393939398,74.35606060606061,0.0,0.0,0,3926,0,6.299999999999999,6.794602464915152,0,0
18,active,2008,2,living,overall,19.76219490187232,2.501082488730488,20.0,13.7,25.3,17.8,21.5,3.6999999999999993,4433,147.76666666666668,0.0,27.56598240469208,68.03519061583577,4.398826979472141,0.0,0,6032,390,11.600000000000001,12.655894252381493,0,0
18,active,2008,2,living,day,20.652029934518243,2.733384465538204,21.2,13.7,25.3,18.39,22.9,4.509999999999998,2138,71.26666666666667,0.0,20.860617399438727,70.01870907390084,9.12067352666043,0.0,0,2994,390,11.600000000000001,13.23542757881426,0,0
18,active,2008,2,living,night,18.898,1.9115191819698985,19.0,14.0,22.5,17.5,20.39,2.8900000000000006,2265,75.5,0.0,34.260485651214125,65.73951434878587,0.0,0.0,0,2978,0,8.5,10.114928468461734,0,0
19,active,2008,2,living,overall,17.730027766759225,2.51008917537647,17.8,11.5,22.6,16.2,19.89,3.6900000000000013,5042,168.06666666666666,1.0115033716779056,51.28917096390321,47.69932566441888,0.0,0.0,102,4810,0,11.100000000000001,14.157277181948121,1,0
19,active,2008,2,living,day,18.749811557788945,2.534906901990673,19.5,11.5,22.6,17.2,20.6,3.400000000000002,2388,79.6,1.5912897822445562,30.485762144053602,67.92294807370183,0.0,0.0,76,3244,0,11.100000000000001,13.519639353055982,1,0
19,active,2008,2,living,night,16.80238783269962,2.107119035387596,16.8,11.7,21.3,15.825000000000001,18.3,2.4749999999999996,2630,87.66666666666667,0.494296577946768,70.22813688212928,29.277566539923956,0.0,0.0,26,1540,0,9.600000000000001,12.54059277983615,0,0
20,active,2008,2,living,overall,18.926476245431815,2.414020865306095,19.3,12.3,23.95,17.3,20.8,3.5,5199,173.3,0.0,35.814579726870555,64.18542027312945,0.0,0.0,0,6674,0,11.649999999999999,12.75472958622583,0,0
20,active,2008,2,living,day,19.8144128113879,2.3159930984463215,20.4,12.3,23.95,18.6,21.3,2.6999999999999993,2529,84.3,0.0,19.652036378015026,80.34796362198497,0.0,0.0,0,4064,0,11.649999999999999,11.688426603867136,0,0
20,active,2008,2,living,night,18.08543071161049,2.194119431670764,17.9,12.5,22.65,16.8,19.7,2.8999999999999986,2670,89.0,0.0,51.12359550561798,48.87640449438202,0.0,0.0,0,2610,0,10.149999999999999,12.131972230344413,0,0
21,control,2008,2,living,overall,20.108534052326743,1.407572923207831,20.3,16.0,23.0,19.5,21.0,1.5,5007,166.9,0.0,9.486718593968444,90.51328140603155,0.0,0.0,0,9064,0,7.0,6.999878357840619,0,0
21,control,2008,2,living,day,20.144193680755023,1.2826197887163149,20.39,16.0,23.0,19.6,20.9,1.2999999999999972,2437,81.23333333333333,0.0,6.2371768567911365,93.76282314320886,0.0,0.0,0,4570,0,7.0,6.367193490309218,0,0
21,control,2008,2,living,night,20.06842661448141,1.5182505845564351,20.3,16.2,22.7,19.39,21.2,1.8099999999999987,2555,85.16666666666667,0.0,12.641878669275929,87.35812133072407,0.0,0.0,0,4464,0,6.5,7.565369292383204,0,0
22,active,2008,2,living,overall,16.96844774903239,1.8623832110787053,17.1,12.5,22.5,15.8,18.1,2.3000000000000007,4909,163.63333333333333,0.0,71.82725606029742,28.17274393970259,0.0,0.0,0,2766,0,10.0,10.975566172132075,0,0
22,active,2008,2,living,day,17.068053633217993,1.7576335386377622,17.2,12.5,21.8,16.5,18.2,1.6999999999999993,2312,77.06666666666666,0.0,67.47404844290658,32.52595155709342,0.0,0.0,0,1504,0,9.3,10.297797138491765,0,0
22,active,2008,2,living,night,16.89486213592233,1.9483607683853919,17.0,12.6,22.5,15.6,17.89,2.290000000000001,2575,85.83333333333333,0.0,75.49514563106796,24.504854368932037,0.0,0.0,0,1262,0,9.9,11.532267932762425,0,0
23,control,2008,2,living,overall,19.470373757455267,1.5286339793354975,19.8,15.1,22.3,18.5,20.6,2.1000000000000014,5030,167.66666666666666,0.0,17.852882703777336,82.14711729622266,0.0,0.0,0,8264,0,7.200000000000001,7.851076709558176,0,0
23,control,2008,2,living,day,19.911336330200246,1.4799313162501027,20.2,15.1,22.3,19.2,21.0,1.8000000000000007,2447,81.56666666666666,0.0,13.19983653453208,86.80016346546792,0.0,0.0,0,4248,0,7.200000000000001,7.432606690518492,0,0
23,control,2008,2,living,night,19.05928793774319,1.4557467825120243,19.5,15.2,21.8,18.2,20.2,2.0,2570,85.66666666666667,0.0,21.98443579766537,78.01556420233463,0.0,0.0,0,4010,0,6.600000000000001,7.63799144683261,0,0
24,active,2008,2,living,overall,20.242202581926513,1.290452199769536,20.39,16.1,22.6,19.6,21.2,1.5999999999999979,5035,167.83333333333334,0.0,5.978152929493545,94.02184707050645,0.0,0.0,0,9468,0,6.5,6.375058220797233,0,0
24,active,2008,2,living,day,20.379619631901843,1.2341246800727534,20.5,16.1,22.4,20.0,21.2,1.1999999999999993,2445,81.5,0.0,5.971370143149284,94.02862985685073,0.0,0.0,0,4598,0,6.299999999999997,6.05568063763506,0,0
24,active,2008,2,living,night,20.126820673453405,1.3323822181315987,20.2,16.3,22.6,19.39,21.2,1.8099999999999987,2554,85.13333333333334,0.0,6.068911511354737,93.93108848864526,0.0,0.0,0,4798,0,6.300000000000001,6.619933867095888,0,0
25,control,2008,2,living,overall,17.68257421255382,2.0888768773087523,17.9,11.0,23.1,16.7,18.9,2.1999999999999993,4413,147.1,1.495581237253569,50.26059370043055,48.243825062315885,0.0,0.0,132,4258,0,12.100000000000001,11.813194460259894,1,0
25,control,2008,2,living,day,18.281776765375856,2.096708262517886,18.6,11.0,23.1,17.1,19.7,2.599999999999998,2195,73.16666666666667,1.685649202733485,38.63325740318906,59.68109339407744,0.0,0.0,74,2620,0,12.100000000000001,11.468842932645774,1,0
25,control,2008,2,living,night,17.087880163413526,1.9103934856253262,17.5,11.6,21.6,16.1,18.4,2.299999999999997,2203,73.43333333333334,1.3163867453472538,61.50703586019065,37.17657739446209,0.0,0.0,58,1638,0,10.000000000000002,11.179815561415433,1,0
26,active,2008,2,living,overall,20.19950375072129,3.1730960553240997,20.0,14.4,28.9,17.89,22.8,4.91,5199,173.3,0.0,25.754952875552988,61.74264281592614,12.50240430852087,0.9040200038468936,0,6420,1300,14.499999999999998,15.708782227933662,0,1
26,active,2008,2,living,day,17.593720930232553,0.8558900220177768,17.6,16.0,19.0,16.945,18.3,1.3550000000000004,43,1.4333333333333333,0.0,60.46511627906976,39.53488372093023,0.0,0.0,0,34,0,3.0,4.8647470618170345,0,0
27,active,2008,2,living,overall,18.913794960569337,3.4711997449553684,19.0,11.7,26.4,16.3,21.9,5.599999999999998,5199,173.3,0.9809578765147143,38.54587420657819,56.66474321984997,3.8084246970571263,0.0,102,5892,396,14.7,18.352740696364613,1,0
27,active,2008,2,living,day,19.731914817466,3.657091089454183,20.5,11.7,26.4,17.3,22.8,5.5,2794,93.13333333333334,1.825340014316392,29.34860415175376,62.77738010021474,6.048675733715104,0.0,102,3508,338,14.7,18.533888491232766,1,0
27,active,2008,2,living,night,17.963347193347197,2.9720539430202044,18.0,12.0,25.1,15.6,20.2,4.6,2405,80.16666666666667,0.0,49.23076923076923,49.563409563409564,1.2058212058212059,0.0,0,2384,58,13.100000000000001,16.545101038412916,0,0
28,control,2008,2,living,overall,19.15292366875886,1.8947150380411635,19.39,14.6,22.8,17.7,20.6,2.900000000000002,4939,164.63333333333333,0.0,28.305324964567724,71.69467503543228,0.0,0.0,0,7082,0,8.200000000000001,9.892562988342677,0,0
28,control,2008,2,living,day,19.11547355958958,1.8470189361628682,19.39,14.6,22.7,17.8225,20.6,2.7775,2534,84.46666666666667,0.0,26.32202052091555,73.67797947908446,0.0,0.0,0,3734,0,8.1,9.662428348453245,0,0
28,control,2008,2,living,night,19.179421868454128,1.944854022213336,19.39,14.9,22.8,17.6,20.7,3.099999999999998,2387,79.56666666666666,0.0,30.62421449518224,69.37578550481777,0.0,0.0,0,3312,0,7.9,10.140316196976652,0,0
29,active,2008,2,living,overall,20.505831890748222,2.8838260837495815,20.9,14.2,26.4,18.3,22.7,4.399999999999999,5199,173.3,0.0,22.36968647816888,66.45508751683016,11.175226005000962,0.0,0,6910,1162,12.2,14.063443507750106,0,0
29,active,2008,2,living,day,20.971042771297277,3.0502905885537785,21.8,14.2,26.4,18.7,23.2,4.5,2829,94.3,0.0,20.219158713326262,63.83881230116649,15.942028985507244,0.0,0,3612,902,12.2,14.545249951655533,0,0
29,active,2008,2,living,night,19.950523206751054,2.5639439029291395,19.89,14.6,25.7,18.0,22.1,4.100000000000001,2370,79.0,0.0,24.936708860759495,69.57805907172995,5.485232067510549,0.0,0,3298,260,11.1,12.851512094988701,0,0
30,control,2008,2,living,overall,17.43958976621085,2.356413707005371,17.8,12.1,21.7,15.8,19.2,3.3999999999999986,4534,151.13333333333333,0.0,52.58050286722541,47.41949713277459,0.0,0.0,0,4300,0,9.6,13.511864319027245,0,0
30,control,2008,2,living,day,17.672222222222224,2.369299830924168,18.1,12.1,21.7,16.2,19.4,3.1999999999999993,2484,82.8,0.0,47.86634460547504,52.13365539452496,0.0,0.0,0,2590,0,9.6,13.406915107398623,0,0
30,control,2008,2,living,night,17.134054054054054,2.30199029507308,17.4,12.3,21.4,15.5,18.9,3.3999999999999986,2035,67.83333333333333,0.0,58.72235872235873,41.27764127764127,0.0,0.0,0,1680,0,9.099999999999998,13.435175865623062,0,0
1,active,2008,2,bedroom,overall,16.579125638406538,1.7624738957761255,16.8,11.3,19.89,15.5,17.8,2.3000000000000007,4895,163.16666666666666,3.0439223697650664,74.03472931562818,22.92134831460674,0.0,0.0,298,2244,0,8.59,10.630680617397875,1,0
1,active,2008,2,bedroom,day,16.34952879581152,1.8295858198920438,16.5,11.3,19.2,15.5,17.39,1.8900000000000006,1910,63.666666666666664,5.706806282722513,74.76439790575917,19.528795811518325,0.0,0.0,218,746,0,7.899999999999999,11.19044984562952,1,0
1,active,2008,2,bedroom,night,16.726036850921272,1.7022925733680352,17.1,11.3,19.89,15.6,18.0,2.4000000000000004,2985,99.5,1.340033500837521,73.5678391959799,25.092127303182583,0.0,0.0,80,1498,0,8.59,10.17750103351155,1,0
2,active,2008,2,bedroom,overall,17.140692197906755,2.119378434872642,17.0,11.5,22.4,16.0,18.2,2.1999999999999993,4204,140.13333333333333,1.6412940057088488,69.2197906755471,29.13891531874405,0.0,0.0,138,2450,0,10.899999999999999,12.364602376626676,1,0
2,active,2008,2,bedroom,day,17.953354114713218,2.4755764125678206,17.8,11.5,22.4,16.39,20.2,3.8099999999999987,1604,53.46666666666667,2.7431421446384037,50.43640897755611,46.82044887780549,0.0,0.0,88,1502,0,10.899999999999999,13.788935464371107,1,0
2,active,2008,2,bedroom,night,16.637435797665372,1.690261783745105,16.7,11.6,20.7,16.0,17.7,1.6999999999999993,2570,85.66666666666667,0.9727626459143969,80.58365758754864,18.443579766536967,0.0,0.0,50,948,0,9.1,10.159388768203625,1,0
3,active,2008,2,bedroom,overall,18.41241958041958,1.8104718261242487,18.39,12.2,22.0,17.3,19.6,2.3000000000000007,5005,166.83333333333334,0.0,36.98301698301698,63.01698301698302,0.0,0.0,0,6308,0,9.8,9.832883821795853,0,0
3,active,2008,2,bedroom,day,21.782666666666668,0.14460882307698766,21.8,21.5,22.0,21.7,21.9,0.1999999999999993,75,2.5,0.0,0.0,100.0,0.0,0.0,0,150,0,0.5,0.6638710736839123,0,0
4,active,2008,2,bedroom,overall,15.79994556451613,2.236907402154176,15.9,10.3,23.0,14.2,17.1,2.900000000000002,4960,165.33333333333334,3.8911290322580645,83.70967741935483,12.399193548387096,0.0,0.0,386,1230,0,12.7,14.157690563047714,1,0
4,active,2008,2,bedroom,day,16.2995694515633,2.685781081857043,16.3,10.3,23.0,14.4,17.7,3.299999999999999,1951,65.03333333333333,4.202972834443875,73.5520246027678,22.24500256278831,0.0,0.0,164,868,0,12.7,16.47761979135865,1,0
4,active,2008,2,bedroom,night,15.474505016722409,1.82387687934299,15.6,10.4,20.2,14.0,16.89,2.8900000000000006,2990,99.66666666666667,3.7123745819397995,90.23411371237458,6.053511705685619,0.0,0.0,222,362,0,9.799999999999999,11.786334214710138,1,0
5,control,2008,2,bedroom,overall,16.107850208044383,2.0074392250631385,15.9,11.8,22.5,14.7,17.3,2.6000000000000014,5047,168.23333333333332,0.3962750148603131,83.59421438478304,16.00951060035665,0.0,0.0,40,1616,0,10.7,12.462490022787822,0,0
5,control,2008,2,bedroom,day,15.92223240115718,1.7250180356562748,16.0,11.8,20.6,14.7,17.2,2.5,2074,69.13333333333334,0.4821600771456124,84.90838958534233,14.609450337512053,0.0,0.0,20,606,0,8.8,10.834021211315228,0,0
5,control,2008,2,bedroom,night,16.234317032040472,2.1759950251607316,15.8,11.8,22.5,14.7,17.39,2.6900000000000013,2965,98.83333333333333,0.33726812816188867,82.63069139966274,17.03204047217538,0.0,0.0,20,1010,0,10.7,13.403674579387175,0,0
6,active,2008,2,bedroom,overall,16.37144448865897,2.5479101069380925,16.0,10.9,26.2,14.8,17.89,3.09,5026,167.53333333333333,2.3676880222841223,73.8957421408675,21.72701949860724,2.009550338241146,0.0,238,2184,202,15.299999999999999,15.563135609097367,1,0
6,active,2008,2,bedroom,day,17.412285714285716,0.9754770983258284,17.700000000000003,15.8,18.9,16.2625,18.2375,1.9750000000000014,70,2.3333333333333335,0.0,62.857142857142854,37.142857142857146,0.0,0.0,0,52,0,3.099999999999998,5.6022346194647445,0,0
7,control,2008,2,bedroom,overall,16.162013375923337,1.0394246525109778,16.3,12.5,18.7,15.6,16.8,1.200000000000001,5009,166.96666666666667,0.0,97.64424036733878,2.35575963266121,0.0,0.0,0,236,0,6.199999999999999,6.431281971709144,0,0
7,control,2008,2,bedroom,day,16.077099811676085,1.2049746812677982,16.1,12.5,18.7,15.4,16.89,1.4900000000000002,2124,70.8,0.0,95.15065913370998,4.849340866290019,0.0,0.0,0,206,0,6.199999999999999,7.494975433272352,0,0
7,control,2008,2,bedroom,night,16.224528596187174,0.8933317479858014,16.39,13.8,18.3,15.9,16.8,0.9000000000000004,2885,96.16666666666667,0.0,99.48006932409012,0.5199306759098787,0.0,0.0,0,30,0,4.5,5.506056725714285,0,0
8,active,2008,2,bedroom,overall,16.750714285714285,1.6537032086189418,16.7,12.3,21.2,15.6,18.0,2.4000000000000004,4508,150.26666666666668,0.0,74.60070984915706,25.399290150842944,0.0,0.0,0,2290,0,8.899999999999999,9.872433977512767,0,0
8,active,2008,2,bedroom,day,16.09263888888889,0.17795388748770707,16.1,15.8,16.6,16.0,16.2,0.1999999999999993,72,2.4,0.0,100.0,0.0,0.0,0.0,0,0,0,0.8000000000000007,1.1058092381018676,0,0
8,active,2008,2,bedroom,night,15.865037593984963,0.9087558354105244,15.7,14.1,17.6,15.3,16.5,1.1999999999999993,266,8.866666666666667,0.0,100.0,0.0,0.0,0.0,0,0,0,3.5000000000000018,5.728040857306686,0,0
9,active,2008,2,bedroom,overall,17.177003373685253,2.5639392017051077,16.6,12.6,24.6,15.3,18.6,3.3000000000000007,5039,167.96666666666667,0.0,68.24766818813256,30.601309783687242,1.1510220281801944,0.0,0,3084,116,12.000000000000002,14.926580299989926,0,0
9,active,2008,2,bedroom,day,18.72450989632422,3.0061917982570034,19.0,12.6,24.6,16.2,20.9,4.699999999999999,2122,70.73333333333333,0.0,35.4382657869934,61.82846371347785,2.7332704995287465,0.0,0,2624,116,12.000000000000002,16.05484904492557,0,0
9,active,2008,2,bedroom,night,16.043188153310105,1.3389152641180837,16.0,12.7,20.2,15.2,16.89,1.6900000000000013,2870,95.66666666666667,0.0,91.98606271777004,8.013937282229964,0.0,0.0,0,460,0,7.5,8.345693208377865,0,0
10,active,2008,2,bedroom,overall,19.218770917484132,1.9790398382668382,19.2,14.1,23.8,17.7,20.7,3.0,5199,173.3,0.0,29.332563954606655,70.66743604539334,0.0,0.0,0,7348,0,9.700000000000001,10.297431853284756,0,0
10,active,2008,2,bedroom,day,20.526000000000003,0.6703936923201936,20.7,19.345,21.5,19.89,21.2,1.3099999999999987,75,2.5,0.0,0.0,100.0,0.0,0.0,0,150,0,2.155000000000001,3.2660707995722182,0,0
11,active,2008,2,bedroom,overall,17.943050598362376,2.4905725216663543,17.89,11.7,24.2,16.39,19.7,3.3099999999999987,4763,158.76666666666668,0.7558261599832038,50.32542515221499,48.3518790678144,0.5668696199874029,0.0,72,4606,54,12.5,13.880429685093032,1,0
11,active,2008,2,bedroom,day,18.69822233104799,2.4820015361022576,18.3,12.4,24.2,17.0,20.6,3.6000000000000014,2042,68.06666666666666,0.0,40.842311459353574,57.83545543584721,1.3222331047992164,0.0,0,2362,54,11.799999999999999,13.273997346694014,0,0
11,active,2008,2,bedroom,night,17.374319352465047,2.3430980321410075,17.1,11.7,23.2,16.1,19.1,3.0,2718,90.6,1.3245033112582782,57.505518763796914,41.16997792494481,0.0,0.0,72,2238,0,11.5,13.48598459949783,1,0
12,control,2008,2,bedroom,overall,17.93294095018273,2.159311944766618,17.8,12.1,22.0,16.6,19.6,3.0,5199,173.3,0.0,51.5868436237738,48.4131563762262,0.0,0.0,0,5034,0,9.9,12.041036385304194,0,0
12,control,2008,2,bedroom,day,18.581673202614375,2.165503879229931,18.6,12.2,22.0,17.0,20.39,3.3900000000000006,2295,76.5,0.0,38.12636165577342,61.87363834422658,0.0,0.0,0,2840,0,9.8,11.653976773874444,0,0
12,control,2008,2,bedroom,night,17.420254820936638,2.011821265885021,17.39,12.1,21.8,16.39,18.8,2.41,2904,96.8,0.0,62.22451790633608,37.77548209366391,0.0,0.0,0,2194,0,9.700000000000001,11.548747630643735,0,0
13,active,2008,2,bedroom,overall,16.612002379064236,2.6065495374099323,16.5,9.8,23.6,15.0,18.1,3.1000000000000014,5044,168.13333333333333,3.687549563838224,67.9024583663759,28.409992069785883,0.0,0.0,372,2866,0,13.8,15.69076067972945,1,0
13,active,2008,2,bedroom,day,17.196066371681415,2.944687500474574,17.5,9.8,23.6,15.4,19.1,3.700000000000001,2260,75.33333333333333,3.5840707964601775,55.04424778761062,41.3716814159292,0.0,0.0,162,1870,0,13.8,17.124192456734775,1,0
13,active,2008,2,bedroom,night,16.125081967213113,2.1876531688614094,16.1,10.1,23.1,14.9,17.5,2.5999999999999996,2745,91.5,3.825136612021858,78.65209471766849,17.522768670309656,0.0,0.0,210,962,0,13.000000000000002,13.566772394146781,1,0
14,active,2008,2,bedroom,overall,16.235332667332667,1.509777709213111,16.3,12.4,20.39,15.2,17.2,2.0,5005,166.83333333333334,0.0,89.33066933066934,10.66933066933067,0.0,0.0,0,1068,0,7.99,9.299333374615447,0,0
14,active,2008,2,bedroom,day,16.91268292682927,1.4700885838549886,17.0,12.4,20.39,16.0,17.8,1.8000000000000007,2214,73.8,0.0,79.85546522131888,20.14453477868112,0.0,0.0,0,892,0,7.99,8.692225770536547,0,0
14,active,2008,2,bedroom,night,15.663471766848815,1.294697643325228,15.8,12.4,19.2,14.8,16.5,1.6999999999999993,2745,91.5,0.0,97.23132969034609,2.768670309653916,0.0,0.0,0,152,0,6.799999999999999,8.265713135611543,0,0
15,active,2008,2,bedroom,overall,17.436174264281593,2.518766881192528,17.6,10.8,23.7,16.0,19.0,3.0,5199,173.3,2.5966532025389495,55.24139257549528,42.161954221965765,0.0,0.0,270,4384,0,12.899999999999999,14.445639525135284,1,0
15,active,2008,2,bedroom,day,18.125586797066017,2.788965101456664,18.3,10.8,23.7,16.3,20.1,3.8000000000000007,2454,81.8,2.567237163814181,43.11328443357783,54.31947840260799,0.0,0.0,126,2666,0,12.899999999999999,15.386895512304811,1,0
15,active,2008,2,bedroom,night,16.819846994535517,2.063829559598029,17.0,10.8,20.8,15.9,18.2,2.299999999999999,2745,91.5,2.622950819672131,66.08378870673953,31.29326047358834,0.0,0.0,144,1718,0,10.0,12.270204124142937,1,0
