house_num,week,year,house_group,living_overall_pct,living_daytime_pct,living_daytime_hours,living_evening_pct,living_evening_hours,living_temp_diff_mean,living_humidity_diff_mean,living_warmer_pct,living_drier_pct,bedroom_overall_pct,bedroom_daytime_pct,bedroom_evening_pct,bedroom_temp_diff_mean,bedroom_humidity_diff_mean,bedroom_warmer_pct,bedroom_drier_pct,avg_solar,max_solar
7,1,2009,control,2.5966532025389495,16.16766467065868,27.833333333333332,0.0,145.46666666666667,-4.137796610169492,-1.0358480446169482,8.078476630121177,40.29621080977111,4.693210232737065,29.221556886227546,0.0,-4.064322033898305,-1.3922564518185094,9.655703019811503,40.73860357761107,0.046918335901386755,0.34
12,1,2009,control,3.2890940565493363,8.860103626943005,64.33333333333333,0.0,108.96666666666667,-5.050811350919265,-1.5216854105247002,16.964800923254472,81.76572417772648,14.002692825543372,37.72020725388601,0.0,-3.2184952038369303,-2.691617127407309,20.330832852471627,89.92113868051548,0.04270583533173461,0.37
16,1,2009,control,0.6732063858434314,1.7064846416382253,68.36666666666666,0.0,104.93333333333334,-5.038833894278361,-0.9509212121072304,12.925562608193882,76.86093479515291,1.03866128101558,2.6328620185275478,0.0,-4.758637893486439,-1.557849934775157,14.425851125216388,76.70705904981727,0.056030489012076815,0.37
17,1,2009,control,0.9040200038468936,2.3979591836734695,65.33333333333333,0.0,107.96666666666667,-5.735949115484,-0.29809538989114437,6.539719176764762,59.93460280823235,0.019234468166955183,0.05102040816326531,0.0,-9.359010137149673,-1.3701104156991974,0.28851702250432776,83.28524716291594,0.04334128403895846,0.37
21,1,2009,control,0.0,0.0,67.0,0.0,106.3,-11.531677394187636,-1.3679808804758855,0.019234468166955183,89.90190421234853,0.0,0.0,0.0,-10.597314218841428,-1.174310947183513,0.05770340450086555,85.03558376610887,0.056309732787205004,0.32
23,1,2009,control,0.0,0.0,71.5,0.0,101.8,-2.736441705790298,0.732949300841219,13.483362185035583,16.17618772840931,0.0,0.0,0.0,-0.7444483568075121,0.30820070113164677,23.062127332179266,37.75726101173302,0.054978482003129894,0.4
25,1,2009,control,1.1733025581842662,2.953995157384988,68.83333333333333,0.0,104.46666666666667,-3.4050168818272097,0.016723780353813226,23.48528563185228,56.85708790151952,4.635506828236199,11.670702179176756,0.0,-3.1397636544190672,-0.7362210377647197,25.312560107713022,69.30178880553952,0.060993048659384305,0.37
28,1,2009,control,5.058665127909213,12.429111531190925,70.53333333333333,0.0,102.76666666666667,-3.0653802903291765,-0.6588943829209551,20.273129447970764,67.91690709751876,13.367955376033851,31.947069943289225,0.6162828413882582,-2.8359681046820695,-1.4164457139116367,21.100211579149835,83.689170994422,0.0821856471069311,0.44
30,1,2009,control,8.097711098288132,18.42450765864333,76.16666666666667,0.0,97.13333333333334,-1.112164846077458,-0.3404987344746326,32.890940565493366,64.30082708213118,17.003269859588382,38.51203501094092,0.13726835964310227,-1.7715992063492068,-1.1629429730966654,31.65993460280823,81.05404885554914,0.08427010923535254,0.45
1,2,2009,active,2.5581842662050396,8.370044052863436,52.96666666666667,0.0,120.33333333333333,-5.173723359799416,-0.6409300666396419,5.212540873244855,74.41815733794961,1.3464127716868628,4.405286343612335,0.0,-4.123770371918095,-0.3832835057053045,6.943643008270821,62.492787074437395,0.026395737567906398,0.27
2,2,2009,active,0.0,0.0,51.5,0.0,121.8,-3.203685877137429,-0.23843639297372643,0.0,62.58895941527217,0.0,0.0,0.0,-2.6556746784735403,-0.6736782171869568,0.0,72.64858626658973,0.019727675744141863,0.25
