house_num,week,year,house_group,recording_status,dehumidifier_usage,living_overall_rh_mean,living_overall_rh_std,living_overall_rh_median,living_overall_rh_min,living_overall_rh_max,living_overall_rh_q25,living_overall_rh_q75,living_overall_rh_n,living_overall_rh_ci_lower,living_overall_rh_ci_upper,living_overall_rh_is_normal,living_pct_comfort_rh,living_pct_above_60,living_pct_above_70,living_overall_hr_mean,living_overall_hr_std,living_day_rh_mean,living_day_rh_std,living_day_rh_median,living_day_rh_min,living_day_rh_max,living_day_rh_n,living_day_rh_hours,living_day_rh_is_normal,living_day_pct_comfort,living_day_hr_mean,living_night_rh_mean,living_night_rh_std,living_night_rh_median,living_night_rh_min,living_night_rh_max,living_night_rh_n,living_night_rh_hours,living_night_rh_is_normal,living_night_pct_above_60,living_night_pct_above_70,living_night_hr_mean,bedroom_overall_rh_mean,bedroom_overall_rh_std,bedroom_overall_rh_median,bedroom_overall_rh_min,bedroom_overall_rh_max,bedroom_overall_rh_q25,bedroom_overall_rh_q75,bedroom_overall_rh_n,bedroom_overall_rh_ci_lower,bedroom_overall_rh_ci_upper,bedroom_overall_rh_is_normal,bedroom_pct_comfort_rh,bedroom_pct_above_60,bedroom_pct_above_70,bedroom_overall_hr_mean,bedroom_overall_hr_std,bedroom_day_rh_mean,bedroom_day_rh_std,bedroom_day_rh_median,bedroom_day_rh_min,bedroom_day_rh_max,bedroom_day_rh_n,bedroom_day_rh_hours,bedroom_day_rh_is_normal,bedroom_day_pct_comfort,bedroom_day_hr_mean,bedroom_night_rh_mean,bedroom_night_rh_std,bedroom_night_rh_median,bedroom_night_rh_min,bedroom_night_rh_max,bedroom_night_rh_n,bedroom_night_rh_hours,bedroom_night_rh_is_normal,bedroom_night_pct_above_60,bedroom_night_pct_above_70,bedroom_night_hr_mean
10,2,2008,active,active,N/A,55.98438161184843,4.05490861973084,56.4,41.5,68.9,54.9,58.4,5199,55.87651182919792,56.08284670128871,False,86.92056164647047,13.079438353529524,0.0,9.743636324588993,1.0919038888062589,56.17066666666667,0.7769958317278943,56.2,54.2,57.6,75.0,2.5,True,100.0,10.595259761229194,,,,,,,,,,,,64.7826505097134,5.25488092932398,65.0,52.0,89.0,61.0,68.0,5199,64.64704270051934,64.9302077322562,False,19.92690902096557,80.07309097903443,15.214464320061548,9.028888568494901,1.2008094108312368,66.14666666666666,0.8651407217721685,66.0,65.0,69.0,75.0,2.5,False,0.0,9.977387911378571,,,,,,,,,,,
11,2,2008,active,active,N/A,57.647478991596635,6.486063578914113,57.0,42.0,76.0,53.0,63.0,4760,57.472258403361344,57.83361344537815,False,67.03781512605042,32.96218487394958,1.7226890756302522,7.854878988973479,1.3721347885747215,58.279627815866796,7.402124134574164,57.0,42.0,76.0,2042.0,68.06666666666666,False,59.79431929480901,8.368169710227473,57.17255334805004,5.6569867322094085,56.0,47.0,70.0,2718.0,90.6,False,27.520235467255333,0.0,7.469249977641377,61.640562670585766,7.499862007578962,61.0,45.0,83.0,57.0,66.0,4763,61.413342431240814,61.83771257610749,False,47.28112534117153,52.718874658828476,13.289943313038002,7.908938245393342,1.220981315782325,61.66209598432909,8.959948068602651,61.0,45.0,81.0,2042.0,68.06666666666666,False,48.4818805093046,8.267780594321746,61.60338484179544,6.153371888176854,61.0,49.0,81.0,2718.0,90.6,False,53.56880058866814,9.565857247976453,7.63568779164178
12,2,2008,control,control,none,65.44874014233507,5.092319871276652,66.0,48.0,77.0,62.0,69.0,5199,65.30485670321215,65.58308568955567,False,14.156568570879017,85.84343142912098,12.521638776687825,8.977210311535229,1.3605101227696057,63.5078431372549,6.208378722118126,63.0,48.0,77.0,2295.0,76.5,False,27.363834422657952,9.268673678886264,66.98261019283747,3.262294734667332,67.0,55.0,76.0,2904.0,96.8,False,96.28099173553719,10.12396694214876,8.746869943742313,73.09299865358723,5.793072861639134,74.0,51.0,84.0,70.0,77.0,5199,72.93882236968648,73.25014666281977,False,3.67378341988844,96.32621658011156,72.59088286208886,9.407096628255866,1.2820303927110006,70.81263616557735,7.121789983430423,71.0,51.0,84.0,2295.0,76.5,False,8.148148148148149,9.482781388165662,74.89514462809917,3.5568471148331637,75.0,60.0,84.0,2904.0,96.8,False,99.86225895316805,90.11707988980716,9.347283775641204
13,2,2008,active,active,N/A,62.208970033736854,9.719762862646842,61.0,38.0,88.0,56.0,68.0,5039,61.93450089303433,62.47414665608255,False,47.92617582853741,52.07382417146259,20.24211153006549,7.198985315746992,1.4401698357606467,62.17751217352811,11.317657837536583,61.0,38.0,86.0,2259.0,75.3,False,49.53519256308101,7.546992290421376,62.1591985428051,8.215603936746154,62.0,45.0,88.0,2745.0,91.5,False,52.78688524590164,14.754098360655737,6.899988270215569,64.25128865979381,9.39772420486778,63.0,43.0,87.0,57.0,72.0,5044,63.9967213521015,64.55021064631245,False,38.93735130848533,61.062648691514674,27.45836637589215,7.606725678845219,1.4951819181791681,66.41261061946902,10.838393763387085,65.0,43.0,87.0,2260.0,75.33333333333333,False,34.33628318584071,8.11955169868614,62.36976320582878,7.5710360493672,62.0,48.0,86.0,2745.0,91.5,False,56.72131147540984,17.632058287795992,7.169853973200791
14,2,2008,active,active,N/A,69.9123649459784,6.574546217348095,70.0,50.0,94.0,66.0,74.0,4998,69.73185274109643,70.0796618647459,False,7.563025210084033,92.43697478991596,46.87875150060024,8.647709322915174,1.312208921549106,68.43676603432701,8.11988369261322,69.0,50.0,94.0,2214.0,73.8,False,15.266485998193316,9.058060940604229,71.19162112932605,4.62780949597542,72.0,57.0,87.0,2745.0,91.5,False,99.16211293260474,54.38979963570127,8.323180344101086,71.95764235764236,5.378137646465417,72.0,58.0,88.0,69.0,75.0,5005,71.80305944055944,72.1122902097902,False,3.896103896103896,96.1038961038961,59.02097902097903,8.294882434938678,1.022094686747448,71.476738934056,6.327485858978538,71.0,58.0,83.0,2214.0,73.8,False,8.44625112917796,8.594168611538572,72.44171220400729,4.370949768389552,72.0,64.0,88.0,2745.0,91.5,False,100.0,63.278688524590166,8.052202304804192
15,2,2008,active,active,N/A,64.24332563954606,6.250429279596764,63.3,48.95,83.19999999999999,59.575,69.25,5199,64.06202418734372,64.41276327178305,False,28.332371609924984,71.66762839007501,21.465666474321985,7.873192701951835,1.4128445066079527,65.76440505297474,6.967676763366069,65.69999999999999,48.95,83.19999999999999,2454.0,81.8,False,22.08638956805216,8.363538341109916,62.883497267759566,5.16603346474159,61.6,55.1,78.5,2745.0,91.5,False,66.08378870673953,12.167577413479053,7.434829059513245,61.452490863627624,7.0318049138841285,61.0,45.0,77.0,56.0,67.0,5199,61.25155799192153,61.6410944412387,False,46.835929986535874,53.164070013464126,11.733025581842663,7.668408931192945,1.3341282859908654,63.103096984515076,7.856979740410564,65.0,45.0,77.0,2454.0,81.8,False,38.83455582722086,8.178173488832346,59.976867030965394,5.819496394524549,60.0,48.0,75.0,2745.0,91.5,False,46.01092896174863,4.043715846994536,7.212684987860672
16,2,2008,control,control,heavy,67.11410459587955,6.710555751996147,69.0,45.0,85.0,62.0,72.0,5048,66.92550515055467,67.29512183042789,False,16.44215530903328,83.55784469096672,38.391442155309036,8.23347753213244,0.6191088511565576,63.95300592718036,7.540706520732375,62.75,45.0,82.0,2362.0,78.73333333333333,False,33.8272650296359,8.404841582449952,69.88468809073724,4.266811985404064,70.0,58.0,85.0,2645.0,88.16666666666667,False,98.82797731568999,48.80907372400756,8.059087719587389,66.73156225218081,5.6605430856832655,68.0,50.0,83.0,62.0,71.0,5044,66.571763481364,66.89006245043616,False,14.37351308485329,85.6264869151467,25.832672482157022,8.183932102183032,0.6101833150061772,63.07874682472481,4.877115657109802,63.0,50.0,78.0,2362.0,78.73333333333333,False,28.450465707027945,8.375468186953663,69.98790170132325,4.1610729759354,70.0,59.0,83.0,2645.0,88.16666666666667,False,97.99621928166353,42.41965973534972,7.998790427135314
17,2,2008,control,control,heavy,57.26315265045835,3.343075300771345,58.0,44.0,66.0,55.0,59.0,5018,57.17271074133121,57.35488491430849,False,85.9904344360303,14.009565563969709,0.0,7.927044170128844,0.5097561566018721,56.308242220353236,3.98271710381496,56.0,44.0,66.0,2378.0,79.26666666666667,False,86.33305298570228,8.043381030569794,58.123295454545456,2.32334294582943,58.0,50.0,64.0,2640.0,88.0,False,14.318181818181818,0.0,7.822252861746807,54.90627490039841,6.903205367047751,53.0,38.0,71.0,50.0,61.0,5020,54.712746513944225,55.10260707171315,False,73.96414342629483,26.03585657370518,0.0199203187250996,8.330254411506179,0.559416969911858,51.19280908326325,4.486475119374968,51.0,38.0,68.0,2378.0,79.26666666666667,False,95.45836837678722,8.134951100081171,58.24886363636364,6.991346803127602,59.0,39.0,71.0,2640.0,88.0,False,45.37878787878788,0.03787878787878788,8.505548621374666
18,2,2008,active,active,N/A,45.16602752086623,6.196391093028447,46.0,27.0,58.0,41.0,50.0,4433,44.989741709903,45.34583803293481,False,98.75930521091811,0.0,0.0,6.438201622689426,0.8668821000080578,44.47427502338634,7.7879322172235455,45.0,27.0,58.0,2138.0,71.26666666666667,False,97.42750233863424,6.674772390794387,45.80485651214128,4.124270284442707,46.0,37.0,54.0,2265.0,75.5,False,0.0,0.0,6.202054357620527,62.34456717763751,7.578281122600541,63.0,36.0,90.0,57.0,67.0,4436,62.112547903516685,62.572370942290355,False,39.29215509467989,60.70784490532011,12.556357078449054,8.398750076738061,1.1052400118650914,63.95392890551918,9.163075991561888,65.0,36.0,90.0,2138.0,71.26666666666667,False,35.68755846585594,8.987611402564653,60.87417218543046,5.335689683268146,62.0,50.0,70.0,2265.0,75.5,False,58.18984547461369,0.0,7.830794102980622
19,2,2008,active,active,N/A,62.094406981356606,6.8009512835202806,62.0,45.0,81.0,58.0,65.0,5042,61.901799880999604,62.27530245934153,False,45.29948433161444,54.70051566838556,14.399047996826656,7.882633620697198,1.2913759506443683,63.78266331658291,8.531913579874052,63.0,45.0,81.0,2388.0,79.6,False,36.725293132328304,8.594462853634921,60.603041825095055,4.184303643605943,60.0,52.0,72.0,2630.0,87.66666666666667,False,47.22433460076046,1.596958174904943,7.241338107821853,59.834094066282994,6.712364424922708,59.0,46.0,78.0,55.0,64.0,5039,59.65230452470728,60.018473407422114,False,57.709863068069055,42.29013693193094,7.461797975788848,7.7772175173000795,1.1403002537260263,61.573701842546065,8.258040691362938,62.0,46.0,78.0,2388.0,79.6,False,43.63484087102177,8.400485208156432,58.26121673003802,4.377730918854448,58.0,49.0,70.0,2630.0,87.66666666666667,False,29.65779467680608,0.0,7.21751586608523
20,2,2008,active,active,N/A,60.73310251971533,5.3681318684341415,60.55,45.1,76.0,56.55,64.325,5199,60.590136564724,60.864830255818426,False,45.48951721484901,54.51048278515099,4.443162146566648,8.297584499756923,1.1172366093571886,60.77601818900752,6.720936110440151,61.15,45.1,76.0,2529.0,84.3,False,45.78884934756821,8.75462086410086,60.6924531835206,3.65158395147676,60.4,49.3,71.05,2670.0,89.0,False,54.79400749063671,0.11235955056179776,7.864683763642384,55.48653328203155,7.209188508245577,57.0,34.0,72.0,51.0,61.0,5198,55.289899961523666,55.69297325894575,False,72.02770296267795,27.972297037322047,0.21161985378991918,8.032995902420145,1.0247170335007945,52.49446202531646,8.281358301505156,52.0,34.0,72.0,2528.0,84.26666666666667,False,79.50949367088607,8.410826055474931,58.319475655430715,4.445097714644523,59.0,42.0,68.0,2670.0,89.0,False,35.056179775280896,0.0,7.67526008709337
21,2,2008,control,control,heavy,59.5733972438586,6.0076655073961875,59.0,46.0,74.0,55.0,64.0,5007,59.407541941282204,59.74040842820052,False,57.259836229279,42.74016377072099,2.975833832634312,8.762692952204132,1.20061984063337,58.79154698399672,6.567513027605112,58.0,46.0,73.0,2437.0,81.23333333333333,False,62.70004103405827,8.65830436117886,60.275538160469665,5.30856863877375,60.0,46.0,73.0,2555.0,85.16666666666667,False,47.59295499021526,3.639921722113503,8.852078558361848,61.23234942161947,6.3063982487388355,61.0,47.0,82.0,57.0,66.0,5014,61.055838651775034,61.41232050259274,False,47.22776226565617,52.77223773434384,6.980454726765058,8.785349902129582,1.3103827946325834,60.58924907673369,7.458694090746118,61.0,47.0,82.0,2437.0,81.23333333333333,False,49.856380796060726,8.473699928198878,61.7894324853229,4.888366749150353,61.0,47.0,73.0,2555.0,85.16666666666667,False,54.872798434442274,3.209393346379648,9.068749281492652
22,2,2008,active,active,N/A,70.90079445915666,9.0886098740157,72.0,49.0,91.0,65.0,79.0,4909,70.64851293542472,71.15811265023426,False,15.278060704827867,84.72193929517213,54.61397433285802,8.55902487608202,1.3413363048025586,70.2932525951557,9.95978879250003,73.0,50.0,91.0,2312.0,77.06666666666666,False,23.78892733564014,8.516510464474443,71.4947572815534,8.207859084268149,71.0,49.0,89.0,2575.0,85.83333333333333,False,92.23300970873787,52.932038834951456,8.610907870468074,70.59444331365765,10.363985247391861,72.0,45.0,89.0,63.0,80.0,4913,70.32170516995726,70.89264197028292,False,18.03378790962752,81.96621209037248,53.69428048035824,8.607010514330058,1.5757682139428557,69.31423010380622,11.35069888315803,72.0,45.0,87.0,2312.0,77.06666666666666,False,25.129757785467127,8.487323527741342,71.82873786407767,9.244193738247997,72.0,51.0,89.0,2575.0,85.83333333333333,False,88.58252427184466,54.83495145631068,8.731149692293497
23,2,2008,control,control,none,59.453976143141155,7.057642612360966,61.0,38.0,71.0,56.0,64.0,5030,59.25794731610338,59.637005467196815,False,47.57455268389662,52.42544731610338,0.11928429423459246,8.37377904586176,1.0797548197345646,57.329791581528404,8.075908728823174,60.0,38.0,71.0,2447.0,81.56666666666666,False,57.948508377605236,8.284745964206673,61.485408560311285,5.190988494461797,62.0,43.0,70.0,2570.0,85.66666666666667,False,62.568093385214006,0.0,8.464119127013346,66.81952721493842,9.257630019896636,69.0,38.0,80.0,62.0,74.0,5034,66.56701678585618,67.06319030591975,False,21.95073500198649,78.04926499801351,42.76916964640445,8.69650782883188,1.145295421120442,63.88741315897017,10.369615110947022,67.0,38.0,79.0,2447.0,81.56666666666666,False,33.71475275847977,8.569374330131131,69.61089494163424,7.037764310180454,71.0,47.0,80.0,2570.0,85.66666666666667,False,89.10505836575877,50.583657587548636,8.824843053387621
24,2,2008,active,active,N/A,58.0377358490566,5.197353284683306,57.0,44.0,71.0,54.0,63.0,5035,57.88813803376365,58.17598311817279,False,64.42899702085401,35.57100297914598,0.019860973187686197,8.606531528651916,1.0860760423706595,57.6040899795501,5.47209701903037,57.0,44.0,71.0,2445.0,81.5,False,65.39877300613497,8.605920521739817,58.60415035238841,4.738719510108365,58.0,51.0,69.0,2554.0,85.13333333333334,False,37.000783085356304,0.0,8.63700827801021,58.40417910447761,6.001594006660351,59.0,39.0,76.0,55.0,63.0,5025,58.223064676616914,58.57652736318408,False,56.53731343283582,43.46268656716418,0.1791044776119403,8.6753782069609,1.1097567652445592,57.56523517382413,6.702615856871494,59.0,39.0,70.0,2445.0,81.5,False,55.991820040899796,8.711794428488304,59.24774951076321,5.124303515127453,59.0,47.0,76.0,2555.0,85.16666666666667,False,43.32681017612525,0.35225048923679064,8.657923335960788
25,2,2008,control,control,heavy,69.32932245637888,7.754542517984156,70.4,48.4,86.7,62.2,75.3,4413,69.11601178336733,69.55019204622705,False,17.153863584862904,82.8461364151371,52.7985497394063,8.768676933803766,1.290029094193441,68.40341685649203,9.261573222064634,70.4,48.4,86.7,2195.0,73.16666666666667,False,31.0250569476082,8.934734790804242,70.34384929641398,5.647260842371558,70.4,55.1,86.0,2203.0,73.43333333333334,False,97.23104857013163,54.47117566954154,8.616224665380956,69.48291468658067,6.702945915244829,69.0,53.0,93.0,64.0,76.0,4419,69.28088085539714,69.67040902919211,False,11.744738628649015,88.25526137135098,44.71599909481783,8.91580087826486,1.0902828048810747,68.10774487471527,6.808882354242519,68.0,53.0,81.0,2195.0,73.16666666666667,False,19.544419134396353,8.920318073614423,70.99160236041762,6.145621402075717,72.0,54.0,93.0,2203.0,73.43333333333334,False,96.86790739900137,50.885156604630055,8.930436284813508
26,2,2008,active,active,N/A,56.84929794191191,4.722720922130358,57.0,35.0,76.0,54.0,60.0,5199,56.72540873244854,56.971181958068854,False,77.9380650125024,22.061934987497594,0.30775149067128293,8.462180892463376,1.5335193381377792,70.0,2.9600514796038198,69.0,66.0,76.0,43.0,1.4333333333333333,False,0.0,8.758497039793756,,,,,,,,,,,,61.48586266589729,5.235318813892618,62.0,41.0,73.0,58.0,65.0,5199,61.34011107905366,61.622136468551645,False,38.75745335641469,61.24254664358531,1.5964608578572803,8.647751331771873,1.397544817102926,68.0,1.1547005383792515,68.0,67.0,70.0,43.0,1.4333333333333333,False,0.0,8.77556304584328,,,,,,,,,,,
27,2,2008,active,active,N/A,61.32179265243316,5.997765405552166,63.0,40.0,75.0,58.0,66.0,5199,61.15831409886517,61.48493460280823,False,37.00711675322177,62.992883246778234,2.538949798038084,8.392044311190801,1.411299378670634,60.53292770221904,6.810710343671251,61.0,40.0,75.0,2794.0,93.13333333333334,False,47.24409448818898,8.712994090332677,62.23825363825364,4.725161903981234,64.0,43.0,68.0,2405.0,80.16666666666667,False,74.88565488565489,0.0,8.019182072969429,60.59165224081554,5.449037701406095,62.0,45.0,73.0,57.0,65.0,5199,60.43823331409886,60.73716339680708,False,43.37372571648394,56.62627428351607,0.5962685131756107,8.429284528912506,1.400555098602952,60.759484609878314,6.173391896750297,62.0,45.0,73.0,2794.0,93.13333333333334,False,42.841803865425916,8.782168246222692,60.396673596673594,4.455622062673173,61.0,45.0,67.0,2405.0,80.16666666666667,False,56.00831600831601,0.0,8.019323154207864
28,2,2008,control,control,none,57.53654585948573,5.388579298055315,58.0,43.0,69.0,53.0,62.0,4939,57.38994482688804,57.69085341162179,False,64.7701963960316,35.22980360396841,0.0,7.9366522703057365,0.848342876448206,56.9127861089187,6.122764526916024,56.0,43.0,69.0,2534.0,84.46666666666667,False,63.06235201262825,7.81778544158761,58.15039798910767,4.381173389519296,59.0,43.0,65.0,2387.0,79.56666666666666,False,32.92836196062002,0.0,8.048307245392083,61.91010101010101,6.549560733135367,61.0,48.0,76.0,57.0,67.0,4950,61.73516919191919,62.091255050505055,False,48.12121212121212,51.87878787878788,11.656565656565657,8.646639271484204,1.0070942030760437,60.86424625098658,6.759161311184375,60.0,48.0,76.0,2534.0,84.46666666666667,False,53.67008681925809,8.398743485281335,62.9572685379137,6.155250499670277,62.0,49.0,75.0,2387.0,79.56666666666666,False,57.18475073313783,15.542521994134898,8.889235329360012
