house_num,house_group,year,week,location,hourly_range,coldest_hour,warmest_hour,day_mean,night_mean,day_night_diff,night_pct_below_12,day_pct_in_who
7,control,2009,1,living,4.268198198198197,7.0,15.0,15.087437125748503,14.4699375354912,0.617499590257303,2.4985803520726857,10.419161676646707
8,active,2009,1,living,3.7883809523809546,10.0,21.0,15.64236883116883,17.23012238325282,-1.5877535520839903,0.0,4.103896103896104
9,active,2009,1,living,8.453333333333333,5.0,13.0,19.63081560283688,15.329886363636362,4.300929239200517,17.15909090909091,85.1063829787234
10,active,2009,1,living,5.629999999999999,6.0,21.0,,,,,
11,active,2009,1,living,5.410546099290782,6.0,18.0,18.630398148148146,17.222442541685446,1.4079556064627,6.985128436232538,59.53703703703703
12,control,2009,1,living,6.89561904761905,6.0,18.0,18.73440932642487,19.755351333767077,-1.0209420073422066,0.0,70.56994818652849
13,active,2009,1,living,6.470000000000001,7.0,16.0,16.324944237918213,14.46603139013453,1.8589128477836834,0.0,29.219330855018587
14,active,2009,1,living,5.507073422668901,7.0,15.0,16.74758404558405,15.25343476798924,1.4941492775948078,0.0,32.87749287749288
15,active,2009,1,living,5.818095238095237,7.0,20.0,16.974352799518364,17.473964110929852,-0.4996113114114884,0.0,33.52634626519977
16,control,2009,1,living,6.2075714285714305,6.0,19.0,17.190653339834228,15.963090000000001,1.2275633398342265,6.800000000000001,38.71282301316431
17,control,2009,1,living,3.5679523809523808,7.0,18.0,17.11840306122449,16.692100293064147,0.42630276816034396,0.0,28.418367346938776
18,active,2009,1,living,4.524047619047618,7.0,16.0,19.58719907407408,19.488728932584266,0.09847014148981259,0.0,70.46296296296296
19,active,2009,1,living,7.187357142857143,8.0,20.0,15.125004830917874,15.027501694915255,0.09750313600261862,10.983050847457628,5.458937198067633
20,active,2009,1,living,5.976666666666667,7.0,16.0,15.776915615906887,14.792367972742761,0.9845476431641256,9.812606473594549,16.246362754607176
