house_num,week,year,date,hours_above_18,max_temp,mean_temp,min_temp,ext_mean_temp,ext_max_temp,max_solar,total_solar
1,1,2008,2008-07-29,0.0,13.85,13.368341708542712,13.1,12.198994974874372,12.9,0.0,0.0
1,1,2008,2008-07-30,0.0,16.2,14.207083333333332,12.7,12.978472222222223,15.0,0.27,0.6216666666666667
1,1,2008,2008-07-31,1.8666666666666667,20.6,13.729791666666667,11.9,12.613194444444444,15.6,0.36,1.1666666666666667
1,1,2008,2008-08-01,2.433333333333333,19.8,13.575486111111111,10.6,11.947222222222223,14.1,0.33,1.4949999999999999
1,1,2008,2008-08-02,0.0,15.95,12.617638888888889,10.1,11.65,13.8,0.2,0.5733333333333335
1,1,2008,2008-08-03,2.6666666666666665,18.8,13.936666666666666,11.5,12.2125,14.3,0.36,1.4033333333333335
1,1,2008,2008-08-04,0.0,12.5,10.54438596491228,9.8,10.696491228070178,12.6,0.17,0.14
2,1,2008,2008-07-29,0.0,15.0,14.489161849710984,14.1,12.082369942196532,12.9,0.06,0.11266666666666669
2,1,2008,2008-07-30,0.0,16.6,14.677638888888888,13.3,12.978472222222223,15.0,0.27,0.6216666666666667
2,1,2008,2008-07-31,0.0,17.4,14.141875000000002,12.6,12.613194444444444,15.6,0.36,1.1666666666666667
2,1,2008,2008-08-01,0.3333333333333333,18.1,14.369236111111112,12.3,11.947222222222223,14.1,0.33,1.4949999999999999
2,1,2008,2008-08-02,0.0,15.6,13.401805555555557,11.4,11.65,13.8,0.2,0.5733333333333335
2,1,2008,2008-08-03,0.9333333333333333,18.2,14.808402777777777,12.5,12.2125,14.3,0.36,1.4033333333333335
2,1,2008,2008-08-04,0.0,16.6,13.48777777777778,11.1,11.011805555555556,13.6,0.36,1.5166666666666666
2,1,2008,2008-08-05,0.0,13.75,10.575211267605633,9.3,8.818055555555556,12.0,0.33,0.7066666666666667
3,1,2008,2008-07-30,0.0,16.9,14.07281976744186,12.8,13.461337209302325,14.9,0.14,0.223
3,1,2008,2008-07-31,2.2333333333333334,21.3,13.650069444444444,11.8,12.613194444444444,15.6,0.36,1.1666666666666667
3,1,2008,2008-08-01,4.266666666666667,20.0,13.531944444444445,9.7,11.947222222222223,14.1,0.33,1.4949999999999999
3,1,2008,2008-08-02,0.0,16.2,11.890625,8.3,11.65,13.8,0.2,0.5733333333333335
3,1,2008,2008-08-03,3.066666666666667,19.8,13.633958333333334,11.1,12.2125,14.3,0.36,1.4033333333333335
3,1,2008,2008-08-04,1.4333333333333333,20.0,12.099305555555556,7.2,11.011805555555556,13.6,0.36,1.5166666666666666
3,1,2008,2008-08-05,0.0,17.4,10.29,5.8,10.103472222222223,12.6,0.37,1.775
3,1,2008,2008-08-06,0.0,13.3,9.609294871794871,8.5,10.240064102564101,12.2,0.25,0.26333333333333336
4,1,2008,2008-07-31,1.7666666666666666,21.7,14.367741935483872,11.9,12.30322580645161,15.6,0.36,0.5626666666666668
4,1,2008,2008-08-01,6.166666666666667,22.4,14.339444444444444,9.8,11.947222222222223,14.1,0.33,1.4949999999999999
4,1,2008,2008-08-02,0.0,16.1,11.945902777777777,8.3,11.65,13.8,0.2,0.5733333333333335
4,1,2008,2008-08-03,5.1,21.6,14.279930555555554,11.2,12.2125,14.3,0.36,1.4033333333333335
4,1,2008,2008-08-04,5.633333333333334,21.7,13.103541666666665,8.1,11.011805555555556,13.6,0.36,1.5166666666666666
4,1,2008,2008-08-05,4.266666666666667,21.6,11.785138888888888,6.0,10.103472222222223,12.6,0.37,1.775
4,1,2008,2008-08-06,6.466666666666667,25.0,14.431527777777779,8.6,11.17361111111111,13.5,0.35,1.7133333333333336
4,1,2008,2008-08-07,0.0,14.1,9.326947040498442,6.7,8.581619937694704,11.2,0.17,0.24033333333333334
5,1,2008,2008-08-01,2.8333333333333335,20.1,14.088115942028985,9.6,11.882608695652173,14.1,0.33,0.7733333333333334
5,1,2008,2008-08-02,0.0,15.5,11.292916666666667,7.3,11.65,13.8,0.2,0.5733333333333335
5,1,2008,2008-08-03,1.1,18.7,13.232222222222223,11.0,12.2125,14.3,0.36,1.4033333333333335
5,1,2008,2008-08-04,0.8,18.5,11.911041666666668,7.9,11.011805555555556,13.6,0.36,1.5166666666666666
5,1,2008,2008-08-05,0.6666666666666666,18.7,10.837083333333332,6.1,10.103472222222223,12.6,0.37,1.775
5,1,2008,2008-08-06,1.9333333333333333,20.0,11.963055555555558,7.3,11.17361111111111,13.5,0.35,1.7133333333333336
5,1,2008,2008-08-07,2.6666666666666665,19.0,12.188888888888888,6.5,10.216666666666667,13.5,0.31,1.0583333333333333
5,1,2008,2008-08-08,3.066666666666667,20.9,14.038950892857143,11.3,12.106026785714286,15.0,0.33,1.3713333333333333
6,1,2008,2008-08-12,0.13333333333333333,18.950000000000003,11.696106557377048,8.0,9.541803278688526,11.9,0.14,0.06366666666666668
6,1,2008,2008-08-13,1.9333333333333333,21.0,10.993402777777778,6.2,9.45,12.4,0.4,1.2333333333333334
6,1,2008,2008-08-14,4.6,22.7,12.853125,8.2,9.8375,12.5,0.45,1.8683333333333336
6,1,2008,2008-08-15,4.233333333333333,22.3,13.489583333333334,9.4,10.667361111111111,13.7,0.43,1.5100000000000002
6,1,2008,2008-08-16,4.666666666666667,22.6,12.990208333333335,8.2,9.095138888888888,12.6,0.37,1.8066666666666669
6,1,2008,2008-08-17,0.0,17.5,10.072152777777777,6.5,7.582638888888889,9.5,0.2,0.55
6,1,2008,2008-08-18,5.0,22.5,11.551666666666668,5.0,8.34375,11.1,0.42,1.9033333333333333
6,1,2008,2008-08-19,0.0,11.8,8.037592592592594,7.1,9.025925925925925,9.9,0.13,0.06999999999999998
7,1,2008,2008-08-13,0.0,13.0,9.247718631178707,7.0,10.693536121673002,11.8,0.2,0.24166666666666667
7,1,2008,2008-08-14,0.0,17.2,10.327638888888888,7.3,9.8375,12.5,0.45,1.8683333333333336
7,1,2008,2008-08-15,0.2,18.1,11.423333333333332,8.9,10.667361111111111,13.7,0.43,1.5100000000000002
7,1,2008,2008-08-16,0.7,18.6,10.693055555555556,6.6,9.095138888888888,12.6,0.37,1.8066666666666669
7,1,2008,2008-08-17,0.0,13.6,8.304583333333333,5.05,7.582638888888889,9.5,0.2,0.55
7,1,2008,2008-08-18,0.0,15.2,8.405555555555555,3.4,8.34375,11.1,0.42,1.9033333333333333
